time_since_TG_s,397_magnetic_lat_deg,397_magnetic_lon_deg,398_magnetic_lat_deg,398_magnetic_lon_deg
264.950000,67.66350555,-91.63618469,67.56645966,-90.59611511
265.000000,67.66386414,-91.63636780,67.56687164,-90.59606934
265.050000,67.66423035,-91.63655090,67.56729126,-90.59603119
265.100000,67.66458893,-91.63673401,67.56770325,-90.59599304
265.150000,67.66495514,-91.63691711,67.56812286,-90.59595490
265.200000,67.66531372,-91.63709259,67.56853485,-90.59590912
265.250000,67.66567230,-91.63727570,67.56895447,-90.59587097
265.300000,67.66603851,-91.63745880,67.56936646,-90.59583282
265.350000,67.66639709,-91.63764191,67.56978607,-90.59578705
265.400000,67.66676331,-91.63782501,67.57019806,-90.59574890
265.450000,67.66712189,-91.63800812,67.57061768,-90.59571075
265.500000,67.66748810,-91.63819122,67.57102966,-90.59567261
265.550000,67.66784668,-91.63837433,67.57144928,-90.59562683
265.600000,67.66820526,-91.63855743,67.57186127,-90.59558868
265.650000,67.66857147,-91.63873291,67.57227325,-90.59555054
265.700000,67.66893005,-91.63891602,67.57269287,-90.59551239
265.750000,67.66929626,-91.63909912,67.57310486,-90.59546661
265.800000,67.66965485,-91.63928223,67.57352448,-90.59542847
265.850000,67.67001343,-91.63946533,67.57393646,-90.59539032
265.900000,67.67037964,-91.63964844,67.57435608,-90.59534454
265.950000,67.67073822,-91.63983154,67.57476807,-90.59530640
266.000000,67.67109680,-91.64001465,67.57518005,-90.59526825
266.050000,67.67146301,-91.64019012,67.57559967,-90.59523010
266.100000,67.67182159,-91.64037323,67.57601166,-90.59518433
266.150000,67.67218018,-91.64055634,67.57643127,-90.59514618
266.200000,67.67254639,-91.64073944,67.57684326,-90.59510803
266.250000,67.67290497,-91.64092255,67.57725525,-90.59506226
266.300000,67.67326355,-91.64110565,67.57767487,-90.59502411
266.350000,67.67362976,-91.64128876,67.57808685,-90.59498596
266.400000,67.67398834,-91.64147186,67.57849884,-90.59494781
266.450000,67.67434692,-91.64165497,67.57891846,-90.59490204
266.500000,67.67470551,-91.64183807,67.57933044,-90.59486389
266.550000,67.67507172,-91.64201355,67.57974243,-90.59482574
266.600000,67.67543030,-91.64219666,67.58016205,-90.59477997
266.650000,67.67578888,-91.64237976,67.58057404,-90.59474182
266.700000,67.67615509,-91.64256287,67.58098602,-90.59470367
266.750000,67.67651367,-91.64274597,67.58140564,-90.59466553
266.800000,67.67687225,-91.64292908,67.58181763,-90.59461975
266.850000,67.67723083,-91.64311218,67.58222961,-90.59458160
266.900000,67.67759705,-91.64329529,67.58264923,-90.59454346
266.950000,67.67795563,-91.64347076,67.58306122,-90.59449768
267.000000,67.67831421,-91.64365387,67.58347321,-90.59445953
267.050000,67.67867279,-91.64383698,67.58388519,-90.59442139
267.100000,67.67903900,-91.64402008,67.58430481,-90.59437561
267.150000,67.67939758,-91.64420319,67.58471680,-90.59433746
267.200000,67.67975616,-91.64438629,67.58512878,-90.59429932
267.250000,67.68011475,-91.64456940,67.58554077,-90.59426117
267.300000,67.68047333,-91.64475250,67.58596039,-90.59421539
267.350000,67.68083954,-91.64493561,67.58637238,-90.59417725
267.400000,67.68119812,-91.64511108,67.58678436,-90.59413910
267.450000,67.68155670,-91.64529419,67.58719635,-90.59409332
267.500000,67.68191528,-91.64547729,67.58760834,-90.59405518
267.550000,67.68227386,-91.64566040,67.58802795,-90.59401703
267.600000,67.68264008,-91.64584351,67.58843994,-90.59397125
267.650000,67.68299866,-91.64602661,67.58885193,-90.59393311
267.700000,67.68335724,-91.64620972,67.58926392,-90.59389496
267.750000,67.68371582,-91.64639282,67.58968353,-90.59384918
267.800000,67.68407440,-91.64656830,67.59009552,-90.59381104
267.850000,67.68443298,-91.64675140,67.59050751,-90.59377289
267.900000,67.68479919,-91.64693451,67.59091949,-90.59373474
267.950000,67.68515778,-91.64711761,67.59133148,-90.59368896
268.000000,67.68551636,-91.64730072,67.59174347,-90.59365082
268.050000,67.68587494,-91.64748383,67.59216309,-90.59361267
268.100000,67.68623352,-91.64766693,67.59257507,-90.59356689
268.150000,67.68659210,-91.64785004,67.59298706,-90.59352875
268.200000,67.68695068,-91.64803314,67.59339905,-90.59349060
268.250000,67.68730927,-91.64820862,67.59381104,-90.59344482
268.300000,67.68766785,-91.64839172,67.59422302,-90.59340668
268.350000,67.68802643,-91.64857483,67.59463501,-90.59336853
268.400000,67.68839264,-91.64875793,67.59504700,-90.59332275
268.450000,67.68875122,-91.64894104,67.59545898,-90.59328461
268.500000,67.68910980,-91.64912415,67.59587860,-90.59324646
268.550000,67.68946838,-91.64930725,67.59629059,-90.59320068
268.600000,67.68982697,-91.64949036,67.59670258,-90.59316254
268.650000,67.69018555,-91.64966583,67.59711456,-90.59312439
268.700000,67.69054413,-91.64984894,67.59752655,-90.59307861
268.750000,67.69090271,-91.65003204,67.59793854,-90.59304047
268.800000,67.69126129,-91.65021515,67.59835052,-90.59300232
268.850000,67.69161987,-91.65039825,67.59876251,-90.59296417
268.900000,67.69197845,-91.65058136,67.59917450,-90.59291840
268.950000,67.69233704,-91.65076447,67.59958649,-90.59288025
269.000000,67.69269562,-91.65094757,67.59999847,-90.59283447
269.050000,67.69305420,-91.65112305,67.60041046,-90.59279633
269.100000,67.69341278,-91.65130615,67.60082245,-90.59275818
269.150000,67.69377136,-91.65148926,67.60123444,-90.59271240
269.200000,67.69412994,-91.65167236,67.60164642,-90.59267426
269.250000,67.69448853,-91.65185547,67.60205841,-90.59263611
269.300000,67.69484711,-91.65203857,67.60247040,-90.59259033
269.350000,67.69520569,-91.65222168,67.60288239,-90.59255219
269.400000,67.69556427,-91.65240479,67.60329437,-90.59251404
269.450000,67.69592285,-91.65258026,67.60370636,-90.59247589
269.500000,67.69628143,-91.65276337,67.60411835,-90.59243011
269.550000,67.69664001,-91.65294647,67.60453033,-90.59239197
269.600000,67.69699860,-91.65312958,67.60494232,-90.59234619
269.650000,67.69735718,-91.65331268,67.60535431,-90.59230804
269.700000,67.69771576,-91.65349579,67.60576630,-90.59226990
269.750000,67.69807434,-91.65367889,67.60617828,-90.59222412
269.800000,67.69842529,-91.65386200,67.60659027,-90.59218597
269.850000,67.69878387,-91.65403748,67.60700226,-90.59214783
269.900000,67.69914246,-91.65422058,67.60741425,-90.59210205
269.950000,67.69950104,-91.65440369,67.60781860,-90.59206390
270.000000,67.69985962,-91.65458679,67.60823059,-90.59202576
270.050000,67.70021820,-91.65476990,67.60864258,-90.59197998
270.100000,67.70057678,-91.65495300,67.60905457,-90.59194183
270.150000,67.70093536,-91.65513611,67.60946655,-90.59190369
270.200000,67.70129395,-91.65531921,67.60987854,-90.59185791
270.250000,67.70165253,-91.65549469,67.61029053,-90.59181976
270.300000,67.70200348,-91.65567780,67.61070251,-90.59178162
270.350000,67.70236206,-91.65586090,67.61111450,-90.59173584
270.400000,67.70272064,-91.65604401,67.61151886,-90.59169769
270.450000,67.70307922,-91.65622711,67.61193085,-90.59165955
270.500000,67.70343781,-91.65641022,67.61234283,-90.59161377
270.550000,67.70379639,-91.65659332,67.61275482,-90.59157562
270.600000,67.70415497,-91.65676880,67.61316681,-90.59153748
270.650000,67.70450592,-91.65695190,67.61357880,-90.59149170
270.700000,67.70486450,-91.65713501,67.61399078,-90.59145355
270.750000,67.70522308,-91.65731812,67.61439514,-90.59140778
270.800000,67.70558167,-91.65750122,67.61480713,-90.59136963
270.850000,67.70594025,-91.65768433,67.61521912,-90.59133148
270.900000,67.70629120,-91.65786743,67.61563110,-90.59128571
270.950000,67.70664978,-91.65804291,67.61604309,-90.59124756
271.000000,67.70700836,-91.65822601,67.61644745,-90.59120941
271.050000,67.70736694,-91.65840912,67.61685944,-90.59116364
271.100000,67.70772552,-91.65859222,67.61727142,-90.59112549
271.150000,67.70807648,-91.65877533,67.61768341,-90.59108734
271.200000,67.70843506,-91.65895844,67.61808777,-90.59104156
271.250000,67.70879364,-91.65914154,67.61849976,-90.59100342
271.300000,67.70915222,-91.65932465,67.61891174,-90.59096527
271.350000,67.70950317,-91.65950012,67.61932373,-90.59091949
271.400000,67.70986176,-91.65968323,67.61972809,-90.59088135
271.450000,67.71022034,-91.65986633,67.62014008,-90.59083557
271.500000,67.71057892,-91.66004944,67.62055206,-90.59079742
271.550000,67.71092987,-91.66023254,67.62096405,-90.59075928
271.600000,67.71128845,-91.66041565,67.62136841,-90.59071350
271.650000,67.71164703,-91.66059875,67.62178040,-90.59067535
271.700000,67.71200562,-91.66077423,67.62219238,-90.59062958
271.750000,67.71235657,-91.66095734,67.62259674,-90.59059143
271.800000,67.71271515,-91.66114044,67.62300873,-90.59055328
271.850000,67.71307373,-91.66132355,67.62342072,-90.59050751
271.900000,67.71342468,-91.66150665,67.62382507,-90.59046936
271.950000,67.71378326,-91.66168976,67.62423706,-90.59043121
272.000000,67.71414185,-91.66187286,67.62464905,-90.59038544
272.050000,67.71449280,-91.66204834,67.62505341,-90.59034729
272.100000,67.71485138,-91.66223145,67.62546539,-90.59030151
272.150000,67.71520996,-91.66241455,67.62587738,-90.59026337
272.200000,67.71556091,-91.66259766,67.62628174,-90.59022522
272.250000,67.71591949,-91.66278076,67.62669373,-90.59017944
272.300000,67.71627808,-91.66296387,67.62710571,-90.59014130
272.350000,67.71662903,-91.66313934,67.62751007,-90.59010315
272.400000,67.71698761,-91.66332245,67.62792206,-90.59005737
272.450000,67.71734619,-91.66350555,67.62832642,-90.59001923
272.500000,67.71769714,-91.66368866,67.62873840,-90.58997345
272.550000,67.71805573,-91.66387177,67.62915039,-90.58993530
272.600000,67.71840668,-91.66405487,67.62955475,-90.58989716
272.650000,67.71876526,-91.66423798,67.62996674,-90.58985138
272.700000,67.71912384,-91.66442108,67.63037109,-90.58981323
272.750000,67.71947479,-91.66459656,67.63078308,-90.58977509
272.800000,67.71983337,-91.66477966,67.63119507,-90.58972931
272.850000,67.72018433,-91.66496277,67.63159943,-90.58969116
272.900000,67.72054291,-91.66514587,67.63201141,-90.58964539
272.950000,67.72090149,-91.66532898,67.63241577,-90.58960724
273.000000,67.72125244,-91.66551208,67.63282776,-90.58956909
273.050000,67.72161102,-91.66569519,67.63323212,-90.58952332
273.100000,67.72196198,-91.66587067,67.63364410,-90.58948517
273.150000,67.72232056,-91.66605377,67.63404846,-90.58943939
273.200000,67.72267151,-91.66623688,67.63446045,-90.58940125
273.250000,67.72303009,-91.66641998,67.63486481,-90.58935547
273.300000,67.72338104,-91.66660309,67.63527679,-90.58931732
273.350000,67.72373962,-91.66678619,67.63568115,-90.58927917
273.400000,67.72409058,-91.66696167,67.63609314,-90.58923340
273.450000,67.72444916,-91.66714478,67.63649750,-90.58919525
273.500000,67.72480011,-91.66732788,67.63690948,-90.58915710
273.550000,67.72515869,-91.66751099,67.63731384,-90.58911133
273.600000,67.72551727,-91.66769409,67.63772583,-90.58907318
273.650000,67.72586823,-91.66787720,67.63813019,-90.58902740
273.700000,67.72621918,-91.66806030,67.63854218,-90.58898926
273.750000,67.72657776,-91.66823578,67.63894653,-90.58894348
273.800000,67.72692871,-91.66841888,67.63935852,-90.58890533
273.850000,67.72728729,-91.66860199,67.63976288,-90.58886719
273.900000,67.72763824,-91.66878510,67.64017487,-90.58882141
273.950000,67.72799683,-91.66896820,67.64057922,-90.58878326
274.000000,67.72834778,-91.66915131,67.64098358,-90.58873749
274.050000,67.72870636,-91.66932678,67.64139557,-90.58869934
274.100000,67.72905731,-91.66950989,67.64179993,-90.58865356
274.150000,67.72941589,-91.66969299,67.64221191,-90.58861542
274.200000,67.72976685,-91.66987610,67.64261627,-90.58857727
274.250000,67.73012543,-91.67005920,67.64302063,-90.58853149
274.300000,67.73047638,-91.67024231,67.64343262,-90.58849335
274.350000,67.73082733,-91.67042542,67.64383698,-90.58844757
274.400000,67.73118591,-91.67060089,67.64424896,-90.58840942
274.450000,67.73153687,-91.67078400,67.64465332,-90.58837128
274.500000,67.73189545,-91.67096710,67.64505768,-90.58832550
274.550000,67.73224640,-91.67115021,67.64546967,-90.58828735
274.600000,67.73259735,-91.67133331,67.64587402,-90.58824158
274.650000,67.73295593,-91.67151642,67.64627838,-90.58820343
274.700000,67.73330688,-91.67169189,67.64669037,-90.58815765
274.750000,67.73365784,-91.67187500,67.64709473,-90.58811951
274.800000,67.73401642,-91.67205811,67.64749908,-90.58808136
274.850000,67.73436737,-91.67224121,67.64791107,-90.58803558
274.900000,67.73471832,-91.67242432,67.64831543,-90.58799744
274.950000,67.73507690,-91.67260742,67.64871979,-90.58795166
275.000000,67.73542786,-91.67278290,67.64913177,-90.58791351
275.050000,67.73578644,-91.67296600,67.64953613,-90.58787537
275.100000,67.73613739,-91.67314911,67.64994049,-90.58782959
275.150000,67.73648834,-91.67333221,67.65035248,-90.58779144
275.200000,67.73684692,-91.67351532,67.65075684,-90.58774567
275.250000,67.73719788,-91.67369843,67.65116119,-90.58770752
275.300000,67.73754883,-91.67388153,67.65156555,-90.58766174
275.350000,67.73790741,-91.67405701,67.65197754,-90.58762360
275.400000,67.73825836,-91.67424011,67.65238190,-90.58757782
275.450000,67.73860931,-91.67442322,67.65278625,-90.58753967
275.500000,67.73896027,-91.67460632,67.65319061,-90.58750153
275.550000,67.73931885,-91.67478943,67.65360260,-90.58745575
275.600000,67.73966980,-91.67497253,67.65400696,-90.58741760
275.650000,67.74002075,-91.67514801,67.65441132,-90.58737183
275.700000,67.74037933,-91.67533112,67.65481567,-90.58733368
275.750000,67.74073029,-91.67551422,67.65522003,-90.58728790
275.800000,67.74108124,-91.67569733,67.65563202,-90.58724976
275.850000,67.74143219,-91.67588043,67.65603638,-90.58720398
275.900000,67.74178314,-91.67605591,67.65644073,-90.58716583
275.950000,67.74214172,-91.67623901,67.65684509,-90.58712769
276.000000,67.74249268,-91.67642212,67.65724945,-90.58708191
276.050000,67.74284363,-91.67660522,67.65766144,-90.58704376
276.100000,67.74319458,-91.67678833,67.65806580,-90.58699799
276.150000,67.74355316,-91.67697144,67.65847015,-90.58695984
276.200000,67.74390411,-91.67715454,67.65887451,-90.58691406
276.250000,67.74425507,-91.67733002,67.65927887,-90.58687592
276.300000,67.74460602,-91.67751312,67.65968323,-90.58683014
276.350000,67.74496460,-91.67769623,67.66008759,-90.58679199
276.400000,67.74531555,-91.67787933,67.66049957,-90.58675385
276.450000,67.74566650,-91.67806244,67.66090393,-90.58670807
276.500000,67.74601746,-91.67823792,67.66130829,-90.58666992
276.550000,67.74636841,-91.67842102,67.66171265,-90.58662415
276.600000,67.74671936,-91.67860413,67.66211700,-90.58658600
276.650000,67.74707794,-91.67878723,67.66252136,-90.58654022
276.700000,67.74742889,-91.67897034,67.66292572,-90.58650208
276.750000,67.74777985,-91.67915344,67.66333008,-90.58645630
276.800000,67.74813080,-91.67933655,67.66373444,-90.58641815
276.850000,67.74848175,-91.67951202,67.66414642,-90.58637238
276.900000,67.74883270,-91.67969513,67.66455078,-90.58633423
276.950000,67.74918365,-91.67987823,67.66495514,-90.58628845
277.000000,67.74954224,-91.68006134,67.66535950,-90.58625031
277.050000,67.74989319,-91.68024445,67.66576385,-90.58620453
277.100000,67.75024414,-91.68042755,67.66616821,-90.58616638
277.150000,67.75059509,-91.68060303,67.66657257,-90.58612823
277.200000,67.75094604,-91.68078613,67.66697693,-90.58608246
277.250000,67.75129700,-91.68096924,67.66738129,-90.58604431
277.300000,67.75164795,-91.68115234,67.66778564,-90.58599854
277.350000,67.75199890,-91.68133545,67.66819000,-90.58596039
277.400000,67.75234985,-91.68151093,67.66859436,-90.58591461
277.450000,67.75270081,-91.68169403,67.66899872,-90.58587646
277.500000,67.75305939,-91.68187714,67.66940308,-90.58583069
277.550000,67.75341034,-91.68206024,67.66980743,-90.58579254
277.600000,67.75376129,-91.68224335,67.67021179,-90.58574677
277.650000,67.75411224,-91.68242645,67.67061615,-90.58570862
277.700000,67.75446320,-91.68260193,67.67102051,-90.58566284
277.750000,67.75481415,-91.68278503,67.67142487,-90.58562469
277.800000,67.75516510,-91.68296814,67.67182922,-90.58557892
277.850000,67.75551605,-91.68315125,67.67223358,-90.58554077
277.900000,67.75586700,-91.68333435,67.67263794,-90.58550262
277.950000,67.75621796,-91.68351746,67.67304230,-90.58545685
278.000000,67.75656891,-91.68369293,67.67344666,-90.58541870
278.050000,67.75691986,-91.68387604,67.67385101,-90.58537292
278.100000,67.75727081,-91.68405914,67.67425537,-90.58532715
278.150000,67.75762177,-91.68424225,67.67465973,-90.58528900
278.200000,67.75797272,-91.68442535,67.67506409,-90.58525085
278.250000,67.75832367,-91.68460083,67.67546082,-90.58520508
278.300000,67.75867462,-91.68478394,67.67586517,-90.58516693
278.350000,67.75902557,-91.68496704,67.67626953,-90.58512115
278.400000,67.75937653,-91.68515015,67.67667389,-90.58508301
278.450000,67.75972748,-91.68533325,67.67707825,-90.58503723
278.500000,67.76007843,-91.68551636,67.67748260,-90.58499908
278.550000,67.76042938,-91.68569183,67.67788696,-90.58495331
278.600000,67.76078033,-91.68587494,67.67829132,-90.58491516
278.650000,67.76113129,-91.68605804,67.67868805,-90.58486938
278.700000,67.76148224,-91.68624115,67.67909241,-90.58483124
278.750000,67.76182556,-91.68642426,67.67949677,-90.58478546
278.800000,67.76217651,-91.68660736,67.67990112,-90.58474731
278.850000,67.76252747,-91.68678284,67.68030548,-90.58470154
278.900000,67.76287842,-91.68696594,67.68070984,-90.58466339
278.950000,67.76322937,-91.68714905,67.68111420,-90.58461761
279.000000,67.76358032,-91.68733215,67.68151093,-90.58457947
279.050000,67.76393127,-91.68751526,67.68191528,-90.58453369
279.100000,67.76428223,-91.68769073,67.68231964,-90.58449554
279.150000,67.76463318,-91.68787384,67.68272400,-90.58444977
279.200000,67.76498413,-91.68805695,67.68312836,-90.58441162
279.250000,67.76532745,-91.68824005,67.68352509,-90.58436584
279.300000,67.76567841,-91.68842316,67.68392944,-90.58432770
279.350000,67.76602936,-91.68860626,67.68433380,-90.58428192
279.400000,67.76638031,-91.68878174,67.68473816,-90.58424377
279.450000,67.76673126,-91.68896484,67.68514252,-90.58419800
279.500000,67.76708221,-91.68914795,67.68553925,-90.58415985
279.550000,67.76743317,-91.68933105,67.68594360,-90.58411407
279.600000,67.76777649,-91.68951416,67.68634796,-90.58407593
279.650000,67.76812744,-91.68968964,67.68675232,-90.58403015
279.700000,67.76847839,-91.68987274,67.68714905,-90.58399200
279.750000,67.76882935,-91.69005585,67.68755341,-90.58394623
279.800000,67.76918030,-91.69023895,67.68795776,-90.58390808
279.850000,67.76953125,-91.69042206,67.68836212,-90.58386230
279.900000,67.76987457,-91.69059753,67.68875885,-90.58382416
279.950000,67.77022552,-91.69078064,67.68916321,-90.58377838
280.000000,67.77057648,-91.69096375,67.68956757,-90.58374023
280.050000,67.77092743,-91.69114685,67.68996429,-90.58369446
280.100000,67.77127838,-91.69132996,67.69036865,-90.58364868
280.150000,67.77162170,-91.69150543,67.69077301,-90.58361053
280.200000,67.77197266,-91.69168854,67.69116974,-90.58356476
280.250000,67.77232361,-91.69187164,67.69157410,-90.58352661
280.300000,67.77267456,-91.69205475,67.69197845,-90.58348083
280.350000,67.77301788,-91.69223785,67.69237518,-90.58344269
280.400000,67.77336884,-91.69241333,67.69277954,-90.58339691
280.450000,67.77371979,-91.69259644,67.69318390,-90.58335876
280.500000,67.77407074,-91.69277954,67.69358063,-90.58331299
280.550000,67.77441406,-91.69296265,67.69398499,-90.58327484
280.600000,67.77476501,-91.69314575,67.69438934,-90.58322906
280.650000,67.77511597,-91.69332886,67.69478607,-90.58319092
280.700000,67.77546692,-91.69350433,67.69519043,-90.58314514
280.750000,67.77581024,-91.69368744,67.69558716,-90.58310699
280.800000,67.77616119,-91.69387054,67.69599152,-90.58306122
280.850000,67.77651215,-91.69405365,67.69639587,-90.58302307
280.900000,67.77685547,-91.69423676,67.69679260,-90.58297729
280.950000,67.77720642,-91.69441223,67.69719696,-90.58293152
281.000000,67.77755737,-91.69459534,67.69759369,-90.58289337
281.050000,67.77790070,-91.69477844,67.69799805,-90.58284760
281.100000,67.77825165,-91.69496155,67.69840240,-90.58280945
281.150000,67.77860260,-91.69514465,67.69879913,-90.58276367
281.200000,67.77894592,-91.69532013,67.69920349,-90.58272552
281.250000,67.77929688,-91.69550323,67.69960022,-90.58267975
281.300000,67.77964783,-91.69568634,67.70000458,-90.58264160
281.350000,67.77999115,-91.69586945,67.70040131,-90.58259583
281.400000,67.78034210,-91.69605255,67.70080566,-90.58255768
281.450000,67.78069305,-91.69622803,67.70120239,-90.58251190
281.500000,67.78103638,-91.69641113,67.70160675,-90.58246613
281.550000,67.78138733,-91.69659424,67.70201111,-90.58242798
281.600000,67.78173828,-91.69677734,67.70240784,-90.58238220
281.650000,67.78208160,-91.69696045,67.70281219,-90.58234406
281.700000,67.78243256,-91.69713593,67.70320892,-90.58229828
281.750000,67.78277588,-91.69731903,67.70361328,-90.58226013
281.800000,67.78312683,-91.69750214,67.70401001,-90.58221436
281.850000,67.78347778,-91.69768524,67.70441437,-90.58217621
281.900000,67.78382111,-91.69786835,67.70481110,-90.58213043
281.950000,67.78417206,-91.69804382,67.70520782,-90.58208466
282.000000,67.78451538,-91.69822693,67.70561218,-90.58204651
282.050000,67.78486633,-91.69841003,67.70600891,-90.58200073
282.100000,67.78520966,-91.69859314,67.70641327,-90.58196259
282.150000,67.78556061,-91.69877625,67.70681000,-90.58191681
282.200000,67.78591156,-91.69895172,67.70721436,-90.58187866
282.250000,67.78625488,-91.69913483,67.70761108,-90.58183289
282.300000,67.78660583,-91.69931793,67.70801544,-90.58179474
282.350000,67.78694916,-91.69950104,67.70841217,-90.58174896
282.400000,67.78730011,-91.69968414,67.70880890,-90.58171082
282.450000,67.78764343,-91.69985962,67.70921326,-90.58166504
282.500000,67.78799438,-91.70004272,67.70960999,-90.58161926
282.550000,67.78833771,-91.70022583,67.71001434,-90.58158112
282.600000,67.78868866,-91.70040894,67.71041107,-90.58153534
282.650000,67.78903198,-91.70059204,67.71080780,-90.58149719
282.700000,67.78938293,-91.70076752,67.71121216,-90.58145142
282.750000,67.78972626,-91.70095062,67.71160889,-90.58141327
282.800000,67.79007721,-91.70113373,67.71201324,-90.58136749
282.850000,67.79042053,-91.70131683,67.71240997,-90.58132935
282.900000,67.79077148,-91.70149231,67.71280670,-90.58128357
282.950000,67.79111481,-91.70167542,67.71321106,-90.58123779
283.000000,67.79146576,-91.70185852,67.71360779,-90.58119965
283.050000,67.79180908,-91.70204163,67.71400452,-90.58115387
283.100000,67.79216003,-91.70222473,67.71440887,-90.58111572
283.150000,67.79250336,-91.70240021,67.71480560,-90.58106995
283.200000,67.79285431,-91.70258331,67.71520233,-90.58102417
283.250000,67.79319763,-91.70276642,67.71560669,-90.58098602
283.300000,67.79354095,-91.70294952,67.71600342,-90.58094025
283.350000,67.79389191,-91.70313263,67.71640015,-90.58090210
283.400000,67.79423523,-91.70330811,67.71680450,-90.58085632
283.450000,67.79458618,-91.70349121,67.71720123,-90.58081818
283.500000,67.79492950,-91.70367432,67.71759796,-90.58077240
283.550000,67.79528046,-91.70385742,67.71800232,-90.58072662
283.600000,67.79562378,-91.70404053,67.71839905,-90.58068848
283.650000,67.79596710,-91.70421600,67.71879578,-90.58064270
283.700000,67.79631805,-91.70439911,67.71919250,-90.58060455
283.750000,67.79666138,-91.70458221,67.71959686,-90.58055878
283.800000,67.79700470,-91.70476532,67.71999359,-90.58052063
283.850000,67.79735565,-91.70494080,67.72039032,-90.58047485
283.900000,67.79769897,-91.70512390,67.72078705,-90.58042908
283.950000,67.79804993,-91.70530701,67.72119141,-90.58039093
284.000000,67.79839325,-91.70549011,67.72158813,-90.58034515
284.050000,67.79873657,-91.70567322,67.72198486,-90.58030701
284.100000,67.79908752,-91.70584869,67.72238159,-90.58026123
284.150000,67.79943085,-91.70603180,67.72277832,-90.58021545
284.200000,67.79977417,-91.70621490,67.72318268,-90.58017731
284.250000,67.80012512,-91.70639801,67.72357941,-90.58013153
284.300000,67.80046844,-91.70658112,67.72397614,-90.58009338
284.350000,67.80081177,-91.70675659,67.72437286,-90.58004761
284.400000,67.80116272,-91.70693970,67.72476959,-90.58000183
284.450000,67.80150604,-91.70712280,67.72517395,-90.57996368
284.500000,67.80184937,-91.70730591,67.72557068,-90.57991791
284.550000,67.80220032,-91.70748138,67.72596741,-90.57987976
284.600000,67.80254364,-91.70766449,67.72636414,-90.57983398
284.650000,67.80288696,-91.70784760,67.72676086,-90.57978821
284.700000,67.80323029,-91.70803070,67.72715759,-90.57975006
284.750000,67.80358124,-91.70821381,67.72756195,-90.57970428
284.800000,67.80392456,-91.70838928,67.72795868,-90.57966614
284.850000,67.80426788,-91.70857239,67.72835541,-90.57962036
284.900000,67.80461884,-91.70875549,67.72875214,-90.57957458
284.950000,67.80496216,-91.70893860,67.72914886,-90.57953644
285.000000,67.80530548,-91.70911407,67.72954559,-90.57949066
285.050000,67.80564880,-91.70929718,67.72994232,-90.57945251
285.100000,67.80599976,-91.70948029,67.73033905,-90.57940674
285.150000,67.80634308,-91.70966339,67.73074341,-90.57936096
285.200000,67.80668640,-91.70984650,67.73114014,-90.57932281
285.250000,67.80702972,-91.71002197,67.73153687,-90.57927704
285.300000,67.80737305,-91.71020508,67.73193359,-90.57923126
285.350000,67.80772400,-91.71038818,67.73233032,-90.57919312
285.400000,67.80806732,-91.71057129,67.73272705,-90.57914734
285.450000,67.80841064,-91.71074677,67.73312378,-90.57910919
285.500000,67.80875397,-91.71092987,67.73352051,-90.57906342
285.550000,67.80910492,-91.71111298,67.73391724,-90.57902527
285.600000,67.80944824,-91.71129608,67.73431396,-90.57897949
285.650000,67.80979156,-91.71147919,67.73471069,-90.57893372
285.700000,67.81013489,-91.71165466,67.73510742,-90.57889557
285.750000,67.81047821,-91.71183777,67.73550415,-90.57884979
285.800000,67.81082916,-91.71202087,67.73590088,-90.57880402
285.850000,67.81117249,-91.71220398,67.73629761,-90.57876587
285.900000,67.81151581,-91.71237946,67.73669434,-90.57872009
285.950000,67.81185913,-91.71256256,67.73709106,-90.57867432
286.000000,67.81220245,-91.71274567,67.73748779,-90.57863617
286.050000,67.81254578,-91.71292877,67.73788452,-90.57859039
286.100000,67.81288910,-91.71311188,67.73828125,-90.57855225
286.150000,67.81323242,-91.71328735,67.73867798,-90.57850647
286.200000,67.81358337,-91.71347046,67.73907471,-90.57846069
286.250000,67.81392670,-91.71365356,67.73947144,-90.57842255
286.300000,67.81427002,-91.71383667,67.73986816,-90.57837677
286.350000,67.81461334,-91.71401215,67.74026489,-90.57833099
286.400000,67.81495667,-91.71419525,67.74066162,-90.57829285
286.450000,67.81529999,-91.71437836,67.74105835,-90.57824707
286.500000,67.81564331,-91.71456146,67.74145508,-90.57820892
286.550000,67.81598663,-91.71474457,67.74185181,-90.57816315
286.600000,67.81632996,-91.71492004,67.74224854,-90.57811737
286.650000,67.81667328,-91.71510315,67.74264526,-90.57807922
286.700000,67.81701660,-91.71528625,67.74304199,-90.57803345
286.750000,67.81736755,-91.71546936,67.74343872,-90.57798767
286.800000,67.81771088,-91.71564484,67.74383545,-90.57794952
286.850000,67.81805420,-91.71582794,67.74422455,-90.57790375
286.900000,67.81839752,-91.71601105,67.74462128,-90.57785797
286.950000,67.81874084,-91.71619415,67.74501801,-90.57781982
287.000000,67.81908417,-91.71636963,67.74541473,-90.57777405
287.050000,67.81942749,-91.71655273,67.74581146,-90.57772827
287.100000,67.81977081,-91.71673584,67.74620819,-90.57769012
287.150000,67.82011414,-91.71691895,67.74660492,-90.57764435
287.200000,67.82045746,-91.71709442,67.74700165,-90.57760620
287.250000,67.82080078,-91.71727753,67.74739075,-90.57756042
287.300000,67.82114410,-91.71746063,67.74778748,-90.57751465
287.350000,67.82148743,-91.71764374,67.74818420,-90.57747650
